Date,Time,Energy
18/08/2024,4:35AM,0.000kWh
18/08/2024,4:30AM,0.000kWh
18/08/2024,4:25AM,0.000kWh
18/08/2024,4:20AM,0.000kWh
18/08/2024,4:15AM,0.000kWh
18/08/2024,4:10AM,0.000kWh
18/08/2024,4:05AM,0.000kWh
18/08/2024,4:00AM,0.000kWh
18/08/2024,3:55AM,0.000kWh
18/08/2024,3:50AM,0.000kWh
18/08/2024,3:45AM,0.000kWh
18/08/2024,3:40AM,0.000kWh
18/08/2024,3:35AM,0.000kWh
18/08/2024,3:30AM,0.000kWh
18/08/2024,3:25AM,0.000kWh
18/08/2024,3:20AM,0.000kWh
18/08/2024,3:15AM,0.000kWh
18/08/2024,3:10AM,0.000kWh
18/08/2024,3:05AM,0.000kWh
18/08/2024,3:00AM,0.000kWh
18/08/2024,2:55AM,0.000kWh
18/08/2024,2:50AM,0.000kWh
18/08/2024,2:45AM,0.000kWh
18/08/2024,2:40AM,0.000kWh
18/08/2024,2:35AM,0.000kWh
18/08/2024,2:30AM,0.000kWh
18/08/2024,2:25AM,0.000kWh
18/08/2024,2:20AM,0.000kWh
18/08/2024,2:15AM,0.000kWh
18/08/2024,2:10AM,0.000kWh
18/08/2024,2:05AM,0.000kWh
18/08/2024,2:00AM,0.000kWh
18/08/2024,1:55AM,0.000kWh
18/08/2024,1:50AM,0.000kWh
18/08/2024,1:45AM,0.000kWh
18/08/2024,1:40AM,0.000kWh
18/08/2024,1:35AM,0.000kWh
18/08/2024,1:30AM,0.000kWh
18/08/2024,1:25AM,0.000kWh
18/08/2024,1:20AM,0.000kWh
18/08/2024,1:15AM,0.000kWh
18/08/2024,1:10AM,0.000kWh
18/08/2024,1:05AM,0.000kWh
18/08/2024,1:00AM,0.000kWh
18/08/2024,12:55AM,0.000kWh
18/08/2024,12:50AM,0.000kWh
18/08/2024,12:45AM,0.000kWh
18/08/2024,12:40AM,0.000kWh
18/08/2024,12:35AM,0.000kWh
18/08/2024,12:30AM,0.000kWh
18/08/2024,12:25AM,0.000kWh
18/08/2024,12:20AM,0.000kWh
18/08/2024,12:15AM,0.000kWh
18/08/2024,12:10AM,0.000kWh
18/08/2024,12:05AM,0.000kWh
18/08/2024,12:00AM,0.000kWh
17/08/2024,11:55PM,45.429kWh
17/08/2024,11:50PM,45.429kWh
17/08/2024,11:45PM,45.429kWh
17/08/2024,11:40PM,45.429kWh
17/08/2024,11:35PM,45.429kWh
17/08/2024,11:30PM,45.429kWh
17/08/2024,11:25PM,45.429kWh
17/08/2024,11:20PM,45.429kWh
17/08/2024,11:15PM,45.429kWh
17/08/2024,11:10PM,45.429kWh
17/08/2024,11:05PM,45.429kWh
17/08/2024,11:00PM,45.429kWh
17/08/2024,10:55PM,45.429kWh
17/08/2024,10:50PM,45.429kWh
17/08/2024,10:45PM,45.429kWh
17/08/2024,10:40PM,45.429kWh
17/08/2024,10:35PM,45.429kWh
17/08/2024,10:30PM,45.429kWh
17/08/2024,10:25PM,45.429kWh
17/08/2024,10:20PM,45.429kWh
17/08/2024,10:15PM,45.429kWh
17/08/2024,10:10PM,45.429kWh
17/08/2024,10:05PM,45.429kWh
17/08/2024,10:00PM,45.429kWh
17/08/2024,9:55PM,45.429kWh
17/08/2024,9:50PM,45.429kWh
17/08/2024,9:45PM,45.429kWh
17/08/2024,9:40PM,45.429kWh
17/08/2024,9:35PM,45.429kWh
17/08/2024,9:30PM,45.429kWh
17/08/2024,9:25PM,45.429kWh
17/08/2024,9:20PM,45.429kWh
17/08/2024,9:15PM,45.429kWh
17/08/2024,9:10PM,45.429kWh
17/08/2024,9:05PM,45.429kWh
17/08/2024,9:00PM,45.429kWh
17/08/2024,8:55PM,45.429kWh
17/08/2024,8:50PM,45.429kWh
17/08/2024,8:45PM,45.429kWh
17/08/2024,8:40PM,45.429kWh
17/08/2024,8:35PM,45.429kWh
17/08/2024,8:30PM,45.429kWh
17/08/2024,8:25PM,45.429kWh
17/08/2024,8:20PM,45.429kWh
17/08/2024,8:15PM,45.429kWh
17/08/2024,8:10PM,45.429kWh
17/08/2024,8:05PM,45.429kWh
17/08/2024,8:00PM,45.429kWh
17/08/2024,7:55PM,45.429kWh
17/08/2024,7:50PM,45.429kWh
17/08/2024,7:45PM,45.429kWh
17/08/2024,7:40PM,45.428kWh
17/08/2024,7:35PM,45.425kWh
17/08/2024,7:30PM,45.420kWh
17/08/2024,7:25PM,45.410kWh
17/08/2024,7:20PM,45.393kWh
17/08/2024,7:15PM,45.361kWh
17/08/2024,7:10PM,45.318kWh
17/08/2024,7:05PM,45.273kWh
17/08/2024,7:00PM,45.223kWh
17/08/2024,6:55PM,45.190kWh
17/08/2024,6:50PM,45.171kWh
17/08/2024,6:45PM,45.148kWh
17/08/2024,6:40PM,45.124kWh
17/08/2024,6:35PM,45.093kWh
17/08/2024,6:30PM,45.038kWh
17/08/2024,6:25PM,44.984kWh
17/08/2024,6:20PM,44.944kWh
17/08/2024,6:15PM,44.897kWh
17/08/2024,6:10PM,44.838kWh
17/08/2024,6:05PM,44.759kWh
17/08/2024,6:00PM,44.679kWh
17/08/2024,5:55PM,44.600kWh
17/08/2024,5:50PM,44.447kWh
17/08/2024,5:45PM,44.239kWh
17/08/2024,5:40PM,44.002kWh
17/08/2024,5:35PM,43.756kWh
17/08/2024,5:30PM,43.456kWh
17/08/2024,5:25PM,43.137kWh
17/08/2024,5:20PM,42.789kWh
17/08/2024,5:15PM,42.402kWh
17/08/2024,5:10PM,41.989kWh
17/08/2024,5:05PM,41.628kWh
17/08/2024,5:00PM,41.344kWh
17/08/2024,4:55PM,41.076kWh
17/08/2024,4:50PM,40.845kWh
17/08/2024,4:45PM,40.657kWh
17/08/2024,4:40PM,40.463kWh
17/08/2024,4:35PM,40.278kWh
17/08/2024,4:30PM,40.073kWh
17/08/2024,4:25PM,39.853kWh
17/08/2024,4:20PM,39.634kWh
17/08/2024,4:15PM,39.449kWh
17/08/2024,4:10PM,39.279kWh
17/08/2024,4:05PM,39.145kWh
17/08/2024,4:00PM,39.024kWh
17/08/2024,3:55PM,38.877kWh
17/08/2024,3:50PM,38.710kWh
17/08/2024,3:45PM,38.491kWh
17/08/2024,3:40PM,38.232kWh
17/08/2024,3:35PM,37.961kWh
17/08/2024,3:30PM,37.741kWh
17/08/2024,3:25PM,37.534kWh
17/08/2024,3:20PM,37.314kWh
17/08/2024,3:15PM,37.098kWh
17/08/2024,3:10PM,36.891kWh
17/08/2024,3:05PM,36.706kWh
17/08/2024,3:00PM,36.503kWh
17/08/2024,2:55PM,36.250kWh
17/08/2024,2:50PM,35.964kWh
17/08/2024,2:45PM,35.678kWh
17/08/2024,2:40PM,35.279kWh
17/08/2024,2:35PM,34.684kWh
17/08/2024,2:30PM,34.109kWh
17/08/2024,2:25PM,33.606kWh
17/08/2024,2:20PM,32.972kWh
17/08/2024,2:15PM,32.537kWh
17/08/2024,2:10PM,32.117kWh
17/08/2024,2:05PM,31.739kWh
17/08/2024,2:00PM,31.311kWh
17/08/2024,1:55PM,30.636kWh
17/08/2024,1:50PM,29.911kWh
17/08/2024,1:45PM,29.491kWh
17/08/2024,1:40PM,29.077kWh
17/08/2024,1:35PM,28.598kWh
17/08/2024,1:30PM,28.223kWh
17/08/2024,1:25PM,27.860kWh
17/08/2024,1:20PM,27.410kWh
17/08/2024,1:15PM,26.792kWh
17/08/2024,1:10PM,26.178kWh
17/08/2024,1:05PM,25.600kWh
17/08/2024,1:00PM,25.004kWh
17/08/2024,12:55PM,24.436kWh
17/08/2024,12:50PM,24.014kWh
17/08/2024,12:45PM,23.678kWh
17/08/2024,12:40PM,23.372kWh
17/08/2024,12:35PM,23.081kWh
17/08/2024,12:30PM,22.788kWh
17/08/2024,12:25PM,22.469kWh
17/08/2024,12:20PM,22.122kWh
17/08/2024,12:15PM,21.730kWh
17/08/2024,12:10PM,21.316kWh
17/08/2024,12:05PM,20.893kWh
17/08/2024,12:00PM,20.565kWh
17/08/2024,11:55AM,20.266kWh
17/08/2024,11:50AM,19.988kWh
17/08/2024,11:45AM,19.706kWh
17/08/2024,11:40AM,19.427kWh
17/08/2024,11:35AM,19.127kWh
17/08/2024,11:30AM,18.818kWh
17/08/2024,11:25AM,18.481kWh
17/08/2024,11:20AM,18.098kWh
17/08/2024,11:15AM,17.644kWh
17/08/2024,11:10AM,17.161kWh
17/08/2024,11:05AM,16.659kWh
17/08/2024,11:00AM,16.261kWh
17/08/2024,10:55AM,15.899kWh
17/08/2024,10:50AM,15.434kWh
17/08/2024,10:45AM,14.843kWh
17/08/2024,10:40AM,14.259kWh
17/08/2024,10:35AM,13.816kWh
17/08/2024,10:30AM,13.435kWh
17/08/2024,10:25AM,12.857kWh
17/08/2024,10:20AM,12.261kWh
17/08/2024,10:15AM,11.692kWh
17/08/2024,10:10AM,11.077kWh
17/08/2024,10:05AM,10.414kWh
17/08/2024,10:00AM,9.856kWh
17/08/2024,9:55AM,9.288kWh
17/08/2024,9:50AM,8.655kWh
17/08/2024,9:45AM,8.041kWh
17/08/2024,9:40AM,7.589kWh
17/08/2024,9:35AM,7.237kWh
17/08/2024,9:30AM,6.863kWh
17/08/2024,9:25AM,6.476kWh
17/08/2024,9:20AM,6.082kWh
17/08/2024,9:15AM,5.607kWh
17/08/2024,9:10AM,5.188kWh
17/08/2024,9:05AM,4.825kWh
17/08/2024,9:00AM,4.447kWh
17/08/2024,8:55AM,4.102kWh
17/08/2024,8:50AM,3.774kWh
17/08/2024,8:45AM,3.391kWh
17/08/2024,8:40AM,3.011kWh
17/08/2024,8:35AM,2.639kWh
17/08/2024,8:30AM,2.292kWh
17/08/2024,8:25AM,1.911kWh
17/08/2024,8:20AM,1.579kWh
17/08/2024,8:15AM,1.381kWh
17/08/2024,8:10AM,1.231kWh
17/08/2024,8:05AM,1.104kWh
17/08/2024,8:00AM,0.995kWh
17/08/2024,7:55AM,0.920kWh
17/08/2024,7:50AM,0.860kWh
17/08/2024,7:45AM,0.803kWh
17/08/2024,7:40AM,0.744kWh
17/08/2024,7:35AM,0.682kWh
17/08/2024,7:30AM,0.612kWh
17/08/2024,7:25AM,0.505kWh
17/08/2024,7:20AM,0.412kWh
17/08/2024,7:15AM,0.324kWh
17/08/2024,7:10AM,0.235kWh
17/08/2024,7:05AM,0.152kWh
17/08/2024,7:00AM,0.088kWh
17/08/2024,6:55AM,0.050kWh
17/08/2024,6:50AM,0.026kWh
17/08/2024,6:45AM,0.011kWh
17/08/2024,6:40AM,0.004kWh
17/08/2024,6:35AM,0.001kWh
17/08/2024,6:30AM,0.000kWh
17/08/2024,6:25AM,0.000kWh
17/08/2024,6:20AM,0.000kWh
17/08/2024,6:15AM,0.000kWh
17/08/2024,6:10AM,0.000kWh
17/08/2024,6:05AM,0.000kWh
17/08/2024,6:00AM,0.000kWh
17/08/2024,5:55AM,0.000kWh
17/08/2024,5:50AM,0.000kWh
17/08/2024,5:45AM,0.000kWh
17/08/2024,5:40AM,0.000kWh
17/08/2024,5:35AM,0.000kWh
17/08/2024,5:30AM,0.000kWh
17/08/2024,5:25AM,0.000kWh
17/08/2024,5:20AM,0.000kWh
17/08/2024,5:15AM,0.000kWh
17/08/2024,5:10AM,0.000kWh
17/08/2024,5:05AM,0.000kWh
17/08/2024,5:00AM,0.000kWh
17/08/2024,4:55AM,0.000kWh
17/08/2024,4:50AM,0.000kWh
17/08/2024,4:45AM,0.000kWh
17/08/2024,4:40AM,0.000kWh
17/08/2024,4:35AM,0.000kWh
17/08/2024,4:30AM,0.000kWh
17/08/2024,4:25AM,0.000kWh
17/08/2024,4:20AM,0.000kWh
17/08/2024,4:15AM,0.000kWh
17/08/2024,4:10AM,0.000kWh
17/08/2024,4:05AM,0.000kWh
17/08/2024,4:00AM,0.000kWh
17/08/2024,3:55AM,0.000kWh
17/08/2024,3:50AM,0.000kWh
17/08/2024,3:45AM,0.000kWh
17/08/2024,3:40AM,0.000kWh
17/08/2024,3:35AM,0.000kWh
17/08/2024,3:30AM,0.000kWh
17/08/2024,3:25AM,0.000kWh
17/08/2024,3:20AM,0.000kWh
17/08/2024,3:15AM,0.000kWh
17/08/2024,3:10AM,0.000kWh
17/08/2024,3:05AM,0.000kWh
17/08/2024,3:00AM,0.000kWh
17/08/2024,2:55AM,0.000kWh
17/08/2024,2:50AM,0.000kWh
17/08/2024,2:45AM,0.000kWh
17/08/2024,2:40AM,0.000kWh
17/08/2024,2:35AM,0.000kWh
17/08/2024,2:30AM,0.000kWh
17/08/2024,2:25AM,0.000kWh
17/08/2024,2:20AM,0.000kWh
17/08/2024,2:15AM,0.000kWh
17/08/2024,2:10AM,0.000kWh
17/08/2024,2:05AM,0.000kWh
17/08/2024,2:00AM,0.000kWh
17/08/2024,1:55AM,0.000kWh
17/08/2024,1:50AM,0.000kWh
17/08/2024,1:45AM,0.000kWh
17/08/2024,1:40AM,0.000kWh
17/08/2024,1:35AM,0.000kWh
17/08/2024,1:30AM,0.000kWh
17/08/2024,1:25AM,0.000kWh
17/08/2024,1:20AM,0.000kWh
17/08/2024,1:15AM,0.000kWh
17/08/2024,1:10AM,0.000kWh
17/08/2024,1:05AM,0.000kWh
17/08/2024,1:00AM,0.000kWh
17/08/2024,12:55AM,0.000kWh
17/08/2024,12:50AM,0.000kWh
17/08/2024,12:45AM,0.000kWh
17/08/2024,12:40AM,0.000kWh
17/08/2024,12:35AM,0.000kWh
17/08/2024,12:30AM,0.000kWh
17/08/2024,12:25AM,0.000kWh
17/08/2024,12:20AM,0.000kWh
17/08/2024,12:15AM,0.000kWh
17/08/2024,12:10AM,0.000kWh
17/08/2024,12:05AM,0.000kWh
17/08/2024,12:00AM,0.000kWh
16/08/2024,11:55PM,75.299kWh
16/08/2024,11:50PM,75.299kWh
16/08/2024,11:45PM,75.299kWh
16/08/2024,11:40PM,75.299kWh
16/08/2024,11:35PM,75.299kWh
16/08/2024,11:30PM,75.299kWh
16/08/2024,11:25PM,75.299kWh
16/08/2024,11:20PM,75.299kWh
16/08/2024,11:15PM,75.299kWh
16/08/2024,11:10PM,75.299kWh
16/08/2024,11:05PM,75.299kWh
16/08/2024,11:00PM,75.299kWh
16/08/2024,10:55PM,75.299kWh
16/08/2024,10:50PM,75.299kWh
16/08/2024,10:45PM,75.299kWh
16/08/2024,10:40PM,75.299kWh
16/08/2024,10:35PM,75.299kWh
16/08/2024,10:30PM,75.299kWh
16/08/2024,10:25PM,75.299kWh
16/08/2024,10:20PM,75.299kWh
16/08/2024,10:15PM,75.299kWh
16/08/2024,10:10PM,75.299kWh
16/08/2024,10:05PM,75.299kWh
16/08/2024,10:00PM,75.299kWh
16/08/2024,9:55PM,75.299kWh
16/08/2024,9:50PM,75.299kWh
16/08/2024,9:45PM,75.299kWh
16/08/2024,9:40PM,75.299kWh
16/08/2024,9:35PM,75.299kWh
16/08/2024,9:30PM,75.299kWh
16/08/2024,9:25PM,75.299kWh
16/08/2024,9:20PM,75.299kWh
16/08/2024,9:15PM,75.299kWh
16/08/2024,9:10PM,75.299kWh
16/08/2024,9:05PM,75.299kWh
16/08/2024,9:00PM,75.299kWh
16/08/2024,8:55PM,75.299kWh
16/08/2024,8:50PM,75.299kWh
16/08/2024,8:45PM,75.299kWh
16/08/2024,8:40PM,75.299kWh
16/08/2024,8:35PM,75.299kWh
16/08/2024,8:30PM,75.299kWh
16/08/2024,8:25PM,75.299kWh
16/08/2024,8:20PM,75.299kWh
16/08/2024,8:15PM,75.299kWh
16/08/2024,8:10PM,75.299kWh
16/08/2024,8:05PM,75.299kWh
16/08/2024,8:00PM,75.299kWh
16/08/2024,7:55PM,75.299kWh
16/08/2024,7:50PM,75.299kWh
16/08/2024,7:45PM,75.297kWh
16/08/2024,7:40PM,75.294kWh
16/08/2024,7:35PM,75.289kWh
16/08/2024,7:30PM,75.282kWh
16/08/2024,7:25PM,75.270kWh
16/08/2024,7:20PM,75.253kWh
16/08/2024,7:15PM,75.232kWh
16/08/2024,7:10PM,75.206kWh
16/08/2024,7:05PM,75.175kWh
16/08/2024,7:00PM,75.139kWh
16/08/2024,6:55PM,75.101kWh
16/08/2024,6:50PM,75.057kWh
16/08/2024,6:45PM,75.009kWh
16/08/2024,6:40PM,74.954kWh
16/08/2024,6:35PM,74.893kWh
16/08/2024,6:30PM,74.823kWh
16/08/2024,6:25PM,74.747kWh
16/08/2024,6:20PM,74.659kWh
16/08/2024,6:15PM,74.555kWh
16/08/2024,6:10PM,74.442kWh
16/08/2024,6:05PM,74.311kWh
16/08/2024,6:00PM,74.158kWh
16/08/2024,5:55PM,73.992kWh
16/08/2024,5:50PM,73.800kWh
16/08/2024,5:45PM,73.583kWh
16/08/2024,5:40PM,73.336kWh
16/08/2024,5:35PM,73.072kWh
16/08/2024,5:30PM,72.787kWh
16/08/2024,5:25PM,72.484kWh
16/08/2024,5:20PM,72.153kWh
16/08/2024,5:15PM,71.808kWh
16/08/2024,5:10PM,71.442kWh
16/08/2024,5:05PM,71.059kWh
16/08/2024,5:00PM,70.657kWh
16/08/2024,4:55PM,70.237kWh
16/08/2024,4:50PM,69.794kWh
16/08/2024,4:45PM,69.327kWh
16/08/2024,4:40PM,68.844kWh
16/08/2024,4:35PM,68.348kWh
16/08/2024,4:30PM,67.835kWh
16/08/2024,4:25PM,67.309kWh
16/08/2024,4:20PM,66.769kWh
16/08/2024,4:15PM,66.213kWh
16/08/2024,4:10PM,65.641kWh
16/08/2024,4:05PM,65.061kWh
16/08/2024,4:00PM,64.463kWh
16/08/2024,3:55PM,63.849kWh
16/08/2024,3:50PM,63.224kWh
16/08/2024,3:45PM,62.581kWh
16/08/2024,3:40PM,61.922kWh
16/08/2024,3:35PM,61.241kWh
16/08/2024,3:30PM,60.521kWh
16/08/2024,3:25PM,59.772kWh
16/08/2024,3:20PM,58.993kWh
16/08/2024,3:15PM,58.191kWh
16/08/2024,3:10PM,57.432kWh
16/08/2024,3:05PM,56.917kWh
16/08/2024,3:00PM,56.296kWh
16/08/2024,2:55PM,55.572kWh
16/08/2024,2:50PM,54.822kWh
16/08/2024,2:45PM,54.073kWh
16/08/2024,2:40PM,53.319kWh
16/08/2024,2:35PM,52.566kWh
16/08/2024,2:30PM,51.803kWh
16/08/2024,2:25PM,51.034kWh
16/08/2024,2:20PM,50.262kWh
16/08/2024,2:15PM,49.482kWh
16/08/2024,2:10PM,48.700kWh
16/08/2024,2:05PM,47.910kWh
16/08/2024,2:00PM,47.119kWh
16/08/2024,1:55PM,46.319kWh
16/08/2024,1:50PM,45.491kWh
16/08/2024,1:45PM,44.620kWh
16/08/2024,1:40PM,43.830kWh
16/08/2024,1:35PM,43.565kWh
16/08/2024,1:30PM,43.085kWh
16/08/2024,1:25PM,42.499kWh
16/08/2024,1:20PM,42.118kWh
16/08/2024,1:15PM,41.515kWh
16/08/2024,1:10PM,41.056kWh
16/08/2024,1:05PM,40.201kWh
16/08/2024,1:00PM,39.332kWh
16/08/2024,12:55PM,38.502kWh
16/08/2024,12:50PM,37.666kWh
16/08/2024,12:45PM,36.842kWh
16/08/2024,12:40PM,36.024kWh
16/08/2024,12:35PM,35.188kWh
16/08/2024,12:30PM,34.369kWh
16/08/2024,12:25PM,33.570kWh
16/08/2024,12:20PM,32.760kWh
16/08/2024,12:15PM,31.940kWh
16/08/2024,12:10PM,31.121kWh
16/08/2024,12:05PM,30.314kWh
16/08/2024,12:00PM,29.490kWh
16/08/2024,11:55AM,28.703kWh
16/08/2024,11:50AM,27.907kWh
16/08/2024,11:45AM,27.105kWh
16/08/2024,11:40AM,26.313kWh
16/08/2024,11:35AM,25.524kWh
16/08/2024,11:30AM,24.746kWh
16/08/2024,11:25AM,23.980kWh
16/08/2024,11:20AM,23.214kWh
16/08/2024,11:15AM,22.453kWh
16/08/2024,11:10AM,21.693kWh
16/08/2024,11:05AM,20.935kWh
16/08/2024,11:00AM,20.191kWh
16/08/2024,10:55AM,19.457kWh
16/08/2024,10:50AM,18.732kWh
16/08/2024,10:45AM,18.018kWh
16/08/2024,10:40AM,17.313kWh
16/08/2024,10:35AM,16.614kWh
16/08/2024,10:30AM,15.922kWh
16/08/2024,10:25AM,15.243kWh
16/08/2024,10:20AM,14.583kWh
16/08/2024,10:15AM,13.921kWh
16/08/2024,10:10AM,13.275kWh
16/08/2024,10:05AM,12.637kWh
16/08/2024,10:00AM,12.021kWh
16/08/2024,9:55AM,11.420kWh
16/08/2024,9:50AM,10.830kWh
16/08/2024,9:45AM,10.252kWh
16/08/2024,9:40AM,9.687kWh
16/08/2024,9:35AM,9.134kWh
16/08/2024,9:30AM,8.593kWh
16/08/2024,9:25AM,8.063kWh
16/08/2024,9:20AM,7.538kWh
16/08/2024,9:15AM,7.029kWh
16/08/2024,9:10AM,6.542kWh
16/08/2024,9:05AM,6.087kWh
16/08/2024,9:00AM,5.623kWh
16/08/2024,8:55AM,5.358kWh
16/08/2024,8:50AM,5.154kWh
16/08/2024,8:45AM,4.753kWh
16/08/2024,8:40AM,4.321kWh
16/08/2024,8:35AM,3.884kWh
16/08/2024,8:30AM,3.455kWh
16/08/2024,8:25AM,3.048kWh
16/08/2024,8:20AM,2.683kWh
16/08/2024,8:15AM,2.359kWh
16/08/2024,8:10AM,2.076kWh
16/08/2024,8:05AM,1.820kWh
16/08/2024,8:00AM,1.586kWh
16/08/2024,7:55AM,1.371kWh
16/08/2024,7:50AM,1.180kWh
16/08/2024,7:45AM,1.006kWh
16/08/2024,7:40AM,0.854kWh
16/08/2024,7:35AM,0.719kWh
16/08/2024,7:30AM,0.598kWh
16/08/2024,7:25AM,0.490kWh
16/08/2024,7:20AM,0.395kWh
16/08/2024,7:15AM,0.311kWh
16/08/2024,7:10AM,0.240kWh
16/08/2024,7:05AM,0.183kWh
16/08/2024,7:00AM,0.137kWh
16/08/2024,6:55AM,0.098kWh
16/08/2024,6:50AM,0.065kWh
16/08/2024,6:45AM,0.032kWh
16/08/2024,6:40AM,0.016kWh
16/08/2024,6:35AM,0.007kWh
16/08/2024,6:30AM,0.002kWh
16/08/2024,6:25AM,0.000kWh
16/08/2024,6:20AM,0.000kWh
16/08/2024,6:15AM,0.000kWh
16/08/2024,6:10AM,0.000kWh
16/08/2024,6:05AM,0.000kWh
16/08/2024,6:00AM,0.000kWh
16/08/2024,5:55AM,0.000kWh
16/08/2024,5:50AM,0.000kWh
16/08/2024,5:45AM,0.000kWh
16/08/2024,5:40AM,0.000kWh
16/08/2024,5:35AM,0.000kWh
16/08/2024,5:30AM,0.000kWh
16/08/2024,5:25AM,0.000kWh
16/08/2024,5:20AM,0.000kWh
16/08/2024,5:15AM,0.000kWh
16/08/2024,5:10AM,0.000kWh
16/08/2024,5:05AM,0.000kWh
16/08/2024,5:00AM,0.000kWh
16/08/2024,4:55AM,0.000kWh
16/08/2024,4:50AM,0.000kWh
16/08/2024,4:45AM,0.000kWh
16/08/2024,4:40AM,0.000kWh
16/08/2024,4:35AM,0.000kWh
16/08/2024,4:30AM,0.000kWh
16/08/2024,4:25AM,0.000kWh
16/08/2024,4:20AM,0.000kWh
16/08/2024,4:15AM,0.000kWh
16/08/2024,4:10AM,0.000kWh
16/08/2024,4:05AM,0.000kWh
16/08/2024,4:00AM,0.000kWh
16/08/2024,3:55AM,0.000kWh
16/08/2024,3:50AM,0.000kWh
16/08/2024,3:45AM,0.000kWh
16/08/2024,3:40AM,0.000kWh
16/08/2024,3:35AM,0.000kWh
16/08/2024,3:30AM,0.000kWh
16/08/2024,3:25AM,0.000kWh
16/08/2024,3:20AM,0.000kWh
16/08/2024,3:15AM,0.000kWh
16/08/2024,3:10AM,0.000kWh
16/08/2024,3:05AM,0.000kWh
16/08/2024,3:00AM,0.000kWh
16/08/2024,2:55AM,0.000kWh
16/08/2024,2:50AM,0.000kWh
16/08/2024,2:45AM,0.000kWh
16/08/2024,2:40AM,0.000kWh
16/08/2024,2:35AM,0.000kWh
16/08/2024,2:30AM,0.000kWh
16/08/2024,2:25AM,0.000kWh
16/08/2024,2:20AM,0.000kWh
16/08/2024,2:15AM,0.000kWh
16/08/2024,2:10AM,0.000kWh
16/08/2024,2:05AM,0.000kWh
16/08/2024,2:00AM,0.000kWh
16/08/2024,1:55AM,0.000kWh
16/08/2024,1:50AM,0.000kWh
16/08/2024,1:45AM,0.000kWh
16/08/2024,1:40AM,0.000kWh
16/08/2024,1:35AM,0.000kWh
16/08/2024,1:30AM,0.000kWh
16/08/2024,1:25AM,0.000kWh
16/08/2024,1:20AM,0.000kWh
16/08/2024,1:15AM,0.000kWh
16/08/2024,1:10AM,0.000kWh
16/08/2024,1:05AM,0.000kWh
16/08/2024,1:00AM,0.000kWh
16/08/2024,12:55AM,0.000kWh
16/08/2024,12:50AM,0.000kWh
16/08/2024,12:45AM,0.000kWh
16/08/2024,12:40AM,0.000kWh
16/08/2024,12:35AM,0.000kWh
16/08/2024,12:30AM,0.000kWh
16/08/2024,12:25AM,0.000kWh
16/08/2024,12:20AM,0.000kWh
16/08/2024,12:15AM,0.000kWh
16/08/2024,12:10AM,0.000kWh
16/08/2024,12:05AM,0.000kWh
16/08/2024,12:00AM,0.000kWh
15/08/2024,11:55PM,76.968kWh
15/08/2024,11:50PM,76.968kWh
15/08/2024,11:45PM,76.968kWh
15/08/2024,11:40PM,76.968kWh
15/08/2024,11:35PM,76.968kWh
15/08/2024,11:30PM,76.968kWh
15/08/2024,11:25PM,76.968kWh
15/08/2024,11:20PM,76.968kWh
15/08/2024,11:15PM,76.968kWh
15/08/2024,11:10PM,76.968kWh
15/08/2024,11:05PM,76.968kWh
15/08/2024,11:00PM,76.968kWh
15/08/2024,10:55PM,76.968kWh
15/08/2024,10:50PM,76.968kWh
15/08/2024,10:45PM,76.968kWh
15/08/2024,10:40PM,76.968kWh
15/08/2024,10:35PM,76.968kWh
15/08/2024,10:30PM,76.968kWh
15/08/2024,10:25PM,76.968kWh
15/08/2024,10:20PM,76.968kWh
15/08/2024,10:15PM,76.968kWh
15/08/2024,10:10PM,76.968kWh
15/08/2024,10:05PM,76.968kWh
15/08/2024,10:00PM,76.968kWh
15/08/2024,9:55PM,76.968kWh
15/08/2024,9:50PM,76.968kWh
15/08/2024,9:45PM,76.968kWh
15/08/2024,9:40PM,76.968kWh
15/08/2024,9:35PM,76.968kWh
15/08/2024,9:30PM,76.968kWh
15/08/2024,9:25PM,76.968kWh
15/08/2024,9:20PM,76.968kWh
15/08/2024,9:15PM,76.968kWh
15/08/2024,9:10PM,76.968kWh
15/08/2024,9:05PM,76.968kWh
15/08/2024,9:00PM,76.968kWh
15/08/2024,8:55PM,76.968kWh
15/08/2024,8:50PM,76.968kWh
15/08/2024,8:45PM,76.968kWh
15/08/2024,8:40PM,76.968kWh
15/08/2024,8:35PM,76.968kWh
15/08/2024,8:30PM,76.968kWh
15/08/2024,8:25PM,76.968kWh
15/08/2024,8:20PM,76.968kWh
15/08/2024,8:15PM,76.968kWh
15/08/2024,8:10PM,76.968kWh
15/08/2024,8:05PM,76.968kWh
15/08/2024,8:00PM,76.968kWh
15/08/2024,7:55PM,76.968kWh
15/08/2024,7:50PM,76.968kWh
15/08/2024,7:45PM,76.966kWh
15/08/2024,7:40PM,76.963kWh
15/08/2024,7:35PM,76.957kWh
15/08/2024,7:30PM,76.948kWh
15/08/2024,7:25PM,76.934kWh
15/08/2024,7:20PM,76.916kWh
15/08/2024,7:15PM,76.893kWh
15/08/2024,7:10PM,76.868kWh
15/08/2024,7:05PM,76.837kWh
15/08/2024,7:00PM,76.803kWh
15/08/2024,6:55PM,76.766kWh
15/08/2024,6:50PM,76.722kWh
15/08/2024,6:45PM,76.674kWh
15/08/2024,6:40PM,76.617kWh
15/08/2024,6:35PM,76.556kWh
15/08/2024,6:30PM,76.483kWh
15/08/2024,6:25PM,76.400kWh
